"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
1593,679529,"Torkelson, Spencer",1593,100,0.219,0.155,0.285,0.374,0.295,0.283,0.209,75,342,89,20.2,2295,88.7,88.95,195,733,860,0.20000000000000284,6.41,107,152,121,146,299,327,295,"4.822","-4.822","72.0","7.5",381,238,43,21,1,10,105,27.6,33,8.7,2.36009,0.57411,0.22289,-0.01685,"91.6",160,39.66244725738397,6.751054852320674,4.199475065616798,5.73,-0.87,0.22,2.36,0.295,16,"-0.302699309",0.286,0.351,"0.302699309",0.01,0.009000000000000008,0.023,0.012,26.6,"38.4",9.93553786758309,-7.377654738188112,32.66618253950684,0.5082956259426847,35.57141487965335,29.554552912081576
1583,592663,"Realmuto, J.T.",1583,100,0.266,0.163,0.328,0.429,0.326,0.339,0.268,101,380,89.2,9.4,2255,89.3,89.65,209,799,784,0.4000000000000057,6.51,108,151,122,147,300,323,289,"-2.497","2.497","71.7","7.6",412,279,68,18,1,14,102,24.8,26,6.3,2.327,0.57771,0.33627,0.07853,"92.2",153,46.76258992805755,10.431654676258994,7.038834951456311,5.81,-0.55,0.23,2.27,0.32,29,"0.157738471",0.323,0.459,"-0.157738471",-0.002,-0.0030000000000000027,-0.03,-0.013,26.2,"37.3",12.69761937703224,2.4219477373091944,35.065977578641835,0.5182072829131653,38.193366818042165,26.787093511951035
1582,664728,"Isbel, Kyle",1582,100,0.229,0.138,0.276,0.367,0.286,0.281,0.234,88,384,86.2,7.7,2258,88.6,88.95,141,729,853,0.4000000000000057,6.45,114,146,105,150,293,323,302,"7.758","-7.758","68.9","7.0",426,306,59,13,8,8,88,20.7,27,6.3,2.40241,0.54166,0.34524,-0.25986,"91.5",140,36.39344262295082,3.934426229508197,2.8169014084507045,5.74,-1.28,-0.13,2.28,0.287,12,"-0.490391909",0.293,0.333,"0.490391909",-0.005,-0.006000000000000005,0.034,0.005,19.3,"38.6",2.6899722872094944,-3.357724816919088,25.401181742919416,0.39823008849557523,35.90296420006938,30.448153104844152
1582,687462,"Horwitz, Spencer",1582,100,0.265,0.168,0.3,0.433,0.344,0.338,0.254,87,328,88.2,13.7,2196,89.5,89.7,141,728,854,0.20000000000000284,6.42,115,147,120,152,288,322,299,"-9.75","9.75","67.9","6.9",379,262,56,19,0,12,70,18.5,40,10.6,2.28783,0.60789,0.42745,-0.2265,"90.9",163,36.6412213740458,8.015267175572518,5.540897097625329,5.71,-1.06,-0.17,2.37,0.354,21,"0.61630847",0.346,0.419,"-0.61630847",0.011,0.008000000000000007,0.014,0.006,19.4,"37.0",8.468568405184458,4.2690707844107525,37.68250038873602,0.42406876790830944,34.64843928943182,27.42576728045513
1580,672695,"Perdomo, Geraldo",1580,100,0.273,0.101,0.317,0.374,0.317,0.281,0.231,92,337,84.2,14.2,2291,89.7,89.89,78,640,940,0.20000000000000284,6.4,113,147,108,150,291,321,296,"-0.376","0.376","62.9","6.5",388,291,66,21,2,3,58,14.9,36,9.3,2.23178,0.6442,0.3052,-0.3052,"90.5",149,25.773195876288657,3.0927835051546393,2.3195876288659796,5.77,-0.74,-0.03,2.38,0.344,9,"0.023797468",0.307,0.314,"-0.023797468",0.042,0.03699999999999998,0.06,0.036,12.2,"38.7",6.10570726546109,-2.36092693667985,35.73887876154513,0.47304347826086957,35.73978038855339,23.816827937570434
1576,663616,"Larnach, Trevor",1576,100,0.259,0.175,0.304,0.434,0.336,0.342,0.256,92,355,92,12.5,2216,88.7,88.98,194,695,881,0.29999999999999716,6.45,115,145,124,151,294,326,302,"-8.056","8.056","71.1","7.3",399,268,60,17,0,15,89,22.3,39,9.8,2.41378,0.52405,0.32969,-0.29518,"92.8",152,45.31835205992509,10.112359550561797,6.7669172932330826,5.8,-1.71,-0.27,2.31,0.336,27,"0.511167513",0.333,0.455,"-0.511167513",0.003,0.0030000000000000027,-0.021,-0.006,27.9,"38.9",9.608460380798364,-5.992974903179539,39.951256429794505,0.3620178041543027,35.47630810413666,32.91288950934052
1552,664913,"Brown, Seth",1552,100,0.231,0.148,0.291,0.379,0.289,0.294,0.232,86,372,89.5,14.3,2222,89,89.16,235,807,745,0.20000000000000284,6.43,118,146,120,152,293,323,301,"9.359","-9.359","71.5","7.1",400,261,60,11,1,14,112,28,25,6.3,2.38202,0.54695,0.35811,-0.34275,"92.0",158,40.76923076923077,8.461538461538462,5.5,5.72,-1.69,-0.06,2.31,0.282,22,"-0.603028351",0.284,0.387,"0.603028351",-0.001,-0.0020000000000000018,-0.008,-0.005,29.1,"36.6",8.839695713894258,-5.229881221441076,32.701462765627085,0.48871181938911024,37.00050731094794,31.917937036930724
1551,665487,"Tatis Jr., Fernando",1551,100,0.276,0.216,0.316,0.492,0.359,0.387,0.298,110,398,93.5,10,2231,89.4,89.57,223,795,756,0.19999999999998863,6.43,108,151,123,146,305,325,296,"-17.084","17.084","72.0","7.2",438,303,67,21,1,21,96,21.9,32,7.3,2.30177,0.59948,0.38704,0.08877,"93.6",156,56.14617940199336,14.61794019933555,10.045662100456621,5.77,-0.59,0.08,2.41,0.34,44,"1.101482914",0.36,0.538,"-1.101482914",-0.022,-0.019999999999999962,-0.046,-0.028,28.1,"37.4",9.643225449905243,3.5202245228586126,31.485055818678447,0.5580736543909348,39.3178805290544,29.156916414541175
1545,672640,"Lopez, Otto",1545,100,0.27,0.107,0.318,0.377,0.302,0.313,0.274,109,403,87.7,5,2241,89.2,89.5,174,794,751,0.29999999999999716,6.53,107,150,114,147,303,317,285,"-1.046","1.046","68.3","6.5",434,332,79,23,1,6,75,17.3,25,5.8,2.31221,0.59952,0.33969,0.01621,"91.6",142,38.855421686746986,5.120481927710843,3.9170506912442393,5.68,-0.7,0.23,2.23,0.313,17,"0.067702265",0.317,0.394,"-0.067702265",-0.004,-0.0040000000000000036,-0.017,-0.011,21.9,"36.8",4.976587132725632,3.333133905696906,30.80684871111122,0.46153846153846156,37.62572509847967,28.313681907448935
1540,669304,"Miranda, Jose",1540,100,0.284,0.157,0.318,0.441,0.328,0.306,0.259,114,401,88.9,15.5,2282,88.8,89.1,181,805,735,0.29999999999999716,6.49,108,151,121,146,301,323,291,"-2.618","2.618","69.0","7.5",428,339,73,28,4,9,66,15.4,17,4,2.37358,0.56198,0.23949,-0.0165,"92.0",161,38.93805309734513,5.899705014749262,4.672897196261682,5.82,-0.64,0.14,2.22,0.32,20,"0.17",0.298,0.399,"-0.17",0.025,0.02200000000000002,0.042,0.022,22.5,"40.3",11.016625235633827,-4.436684405828985,25.862553674502305,0.6636125654450262,39.406729628313386,34.31035059492326
1537,643565,"Tauchman, Mike",1537,100,0.248,0.117,0.302,0.366,0.325,0.327,0.238,74,298,89,15.4,2237,90.1,90.35,159,707,830,0.20000000000000284,6.44,119,147,116,151,290,320,302,"-1.496","1.496","67.5","6.9",350,229,54,12,1,7,70,20,47,13.4,2.18081,0.68171,0.4236,-0.31045,"91.0",168,41.228070175438596,7.456140350877193,4.857142857142857,5.74,-1.16,-0.03,2.38,0.357,17,"0.097332466",0.35,0.377,"-0.097332466",0.01,0.007000000000000006,-0.011,-0.002,22.5,"37.0",5.478781965715218,4.139265707762866,34.1526183851127,0.4002998500749625,39.254381972989535,29.154249225823815
1534,666160,"Moniak, Mickey",1534,100,0.219,0.161,0.272,0.38,0.281,0.283,0.221,86,392,87.7,19.9,2245,88.6,88.66,266,870,664,0.10000000000000853,6.4,116,146,108,152,295,321,299,"6.54","-6.54","70.9","7.6",418,279,53,17,2,14,114,27.3,21,5,2.39224,0.56095,0.28973,-0.26735,"91.5",151,34.53237410071942,9.352517985611511,6.220095693779904,5.76,-1.56,-0.11,2.36,0.266,26,"-0.426336375",0.267,0.379,"0.426336375",-0.002,-0.0010000000000000009,0.001,-0.002,30.6,"37.4",11.758077964560659,-3.9885000183544688,33.84809036349275,0.48693586698337293,40.03188644653816,28.75939787666018
1532,672515,"Moreno, Gabriel",1532,100,0.266,0.115,0.303,0.38,0.324,0.324,0.255,81,305,90,8.8,2279,89.7,89.94,117,631,901,0.20000000000000284,6.44,109,150,123,147,307,323,290,"-1.434","1.434","69.1","7.0",349,256,57,18,1,5,52,14.9,39,11.2,2.24649,0.63276,0.36717,0.03305,"91.5",163,41.015625,6.640625,4.871060171919771,5.69,-0.5,0.16,2.33,0.35,17,"0.093603133",0.341,0.384,"-0.093603133",0.011,0.008999999999999952,-0.004,0,18.5,"37.5",6.2449772953655645,8.021117181117702,34.084194846632705,0.42857142857142855,37.12932606924395,29.20746294054449
1518,571771,"Hernández, Enrique",1518,100,0.229,0.144,0.257,0.373,0.285,0.285,0.233,83,362,88.9,17.3,2260,89.4,89.71,170,743,775,0.29999999999999716,6.45,108,151,120,146,303,320,290,"9.977","-9.977","69.9","7.3",393,289,55,16,0,12,77,19.6,27,6.9,2.29473,0.59921,0.33954,-0.04114,"91.6",161,41.522491349480966,4.844290657439446,3.5623409669211195,5.73,-0.45,0.2,2.27,0.281,14,"-0.657246377",0.286,0.362,"0.657246377",-0.004,-0.004999999999999949,0.011,0,22.9,"37.3",7.145853228531194,-1.0610107643262847,28.05876390448743,0.47750362844702465,37.931017198382065,30.273819766109423
1515,681807,"Fry, David",1515,100,0.263,0.185,0.307,0.448,0.347,0.327,0.248,88,335,88.1,19.2,2241,88.7,88.96,185,746,769,0.29999999999999716,6.4,107,150,121,146,298,322,292,"-16.704","16.704","68.8","7.8",388,255,55,18,1,14,84,21.6,38,9.8,2.33965,0.59684,0.30439,-0.03546,"91.8",163,37.64705882352941,7.450980392156863,4.896907216494846,5.77,-0.11,0.1,2.33,0.35,19,"1.102574257",0.339,0.397,"-1.102574257",0.015,0.010999999999999954,0.051,0.02,24.8,"38.2",13.36174359006046,-2.244583454123519,32.08175656726777,0.6115819209039548,42.141396983639055,25.997160615316346
1512,641343,"Bauers, Jake",1512,100,0.199,0.162,0.279,0.361,0.294,0.302,0.201,60,302,88.5,23.3,2259,89.2,89.55,202,693,819,0.3999999999999915,6.46,117,146,117,151,296,322,298,"6.687","-6.687","71.8","7.4",345,184,37,9,2,12,118,34.2,38,11,2.3662,0.55578,0.3633,-0.29805,"91.3",166,42.934782608695656,10.326086956521738,5.507246376811594,5.67,-1.56,-0.14,2.33,0.299,19,"-0.442261905",0.301,0.379,"0.442261905",-0.002,-0.0020000000000000018,-0.018,-0.008,29.1,"37.3",12.927162110330748,-3.963297566694919,35.83461725359381,0.4550898203592814,35.021195247542884,31.672650505658126
1505,669289,"Espinal, Santiago",1505,100,0.246,0.109,0.265,0.356,0.285,0.288,0.258,88,357,85.3,14.5,2294,89,89.31,109,737,768,0.29999999999999716,6.46,107,150,113,147,300,317,283,"6.874","-6.874","64.8","7.3",390,311,67,12,0,9,54,13.8,23,5.9,2.33539,0.59898,0.28162,-0.01017,"90.0",157,24.115755627009648,1.929260450160772,1.5384615384615385,5.88,-0.55,0.26,2.35,0.293,6,"-0.456744186",0.305,0.344,"0.456744186",-0.012,-0.01200000000000001,0.012,-0.003,14.8,"39.4",7.42292988087655,0.2906403009508752,34.85935814066901,0.4722222222222222,35.94406612110791,29.26759634663089
1498,596146,"Kepler, Max",1498,100,0.253,0.128,0.3,0.38,0.298,0.301,0.247,93,368,88.7,16.7,2268,89,89.35,191,783,715,0.29999999999999716,6.47,118,145,120,151,294,324,299,"1.417","-1.417","69.1","7.4",399,291,63,21,1,8,80,20.1,22,5.5,2.36826,0.54867,0.31261,-0.22212,"91.9",160,36.896551724137936,6.206896551724138,4.511278195488721,5.78,-1.07,-0.08,2.33,0.302,18,"-0.09459279",0.3,0.381,"0.09459279",0.006,0.0020000000000000018,-0.001,-0.003,24.4,"39.3",6.0718177038559515,-7.147682917039827,30.948059650229744,0.4186666666666667,38.42740792043962,32.71949997897068
1495,672386,"Kirk, Alejandro",1495,100,0.253,0.106,0.276,0.359,0.297,0.324,0.257,86,340,89.4,10.8,2265,89.8,89.95,109,696,799,0.20000000000000284,6.44,109,150,122,147,300,321,286,"1.178","-1.178","68.4","6.9",385,298,61,19,1,5,51,13.2,34,8.8,2.22843,0.66933,0.39025,0.1239,"91.9",161,41.07744107744108,6.7340067340067336,5.194805194805195,5.78,-0.82,0.15,2.28,0.317,20,"-0.078795987",0.33,0.392,"0.078795987",-0.004,-0.013000000000000012,-0.033,-0.027,15.7,"38.9",6.689026003517561,6.784470564701352,24.975601390446144,0.48878205128205127,39.52925599331607,28.69342170644126
1470,663647,"Hayes, Ke'Bryan",1470,100,0.233,0.058,0.279,0.29,0.256,0.279,0.244,85,365,88.9,4.8,2271,89.6,89.96,119,658,812,0.4000000000000057,6.48,107,150,121,147,308,319,288,"19.659","-19.659","70.4","6.8",395,294,72,9,0,4,75,19,22,5.6,2.30354,0.57716,0.3457,0.01022,"91.8",153,43.003412969283275,2.3890784982935154,1.7721518987341773,5.73,-0.82,0.23,2.25,0.281,7,"-1.337346939",0.295,0.327,"1.337346939",-0.011,-0.013999999999999957,-0.037,-0.023,18.1,"37.6",1.3686482071699995,4.875194923663048,25.469625490751856,0.3288135593220339,36.24825164461554,32.44609924698953
1458,621439,"Buxton, Byron",1458,100,0.279,0.245,0.338,0.524,0.366,0.353,0.264,99,355,91.7,19.8,2249,89.1,89.54,253,788,670,0.4000000000000057,6.56,106,151,121,145,300,326,296,"-15.841","15.841","72.9","8.0",387,258,51,27,3,18,99,25.6,19,4.9,2.32407,0.59653,0.31744,0.05323,"92.9",161,48.06201550387597,13.178294573643413,8.785529715762273,5.85,-0.84,0.15,2.29,0.333,34,"1.08648834",0.32,0.502,"-1.08648834",0.015,0.013000000000000012,0.022,0.013,32.1,"40.3",13.905282832164444,-9.764328593936359,33.875860796945574,0.5447042640990372,37.138444171869395,29.05723360279882
1450,643289,"Dubón, Mauricio",1450,100,0.269,0.092,0.299,0.361,0.286,0.272,0.248,108,402,85,14.4,2266,89.2,89.31,164,872,578,0.09999999999999432,6.42,106,150,109,147,296,321,285,"6.294","-6.294","67.3","7.5",428,355,79,25,0,4,55,12.9,16,3.7,2.27144,0.65789,0.37531,0.08832,"90.4",155,26.628895184135974,2.8328611898017,2.336448598130841,5.78,-0.66,0.19,2.33,0.296,10,"-0.434068966",0.281,0.33,"0.434068966",0.021,0.014999999999999958,0.031,0.014,18.8,"37.5",4.191818400705414,2.99227571608985,30.971883238516646,0.41646778042959426,37.63908038832439,26.213737884911236
1449,676391,"Clement, Ernie",1449,100,0.263,0.145,0.266,0.408,0.297,0.282,0.252,114,434,84.9,16,2267,89.1,89.26,119,826,623,0.20000000000000284,6.46,107,151,112,146,297,318,286,"1.949","-1.949","64.2","6.7",451,397,78,21,3,12,41,9.1,10,2.2,2.34271,0.5833,0.3004,-0.05144,"90.6",155,25,3.787878787878788,3.325942350332594,5.71,-0.75,0.29,2.3,0.283,15,"-0.134506556",0.274,0.373,"0.134506556",0.011,0.008999999999999952,0.035,0.015,14.4,"37.8",9.497280571272102,-1.582815447994151,33.35741134628734,0.536869340232859,36.66558759926428,30.630852090048357
1434,666023,"Fermin, Freddy",1434,100,0.271,0.094,0.319,0.366,0.3,0.279,0.244,92,339,86.4,10.2,2267,89.2,89.54,168,731,703,0.29999999999999716,6.47,108,152,117,147,303,324,294,"4.786","-4.786","68.3","7.4",367,277,72,14,0,6,66,18,22,6,2.27344,0.63416,0.296,0.0334,"91.3",141,33.935018050541515,3.2490974729241873,2.452316076294278,5.77,-0.64,0.28,2.32,0.317,9,"-0.333751743",0.292,0.334,"0.333751743",0.027,0.025000000000000022,0.032,0.021,23,"40.7",9.334956094530252,-4.711798077841913,35.07357402841041,0.5021707670043415,35.079705460375685,32.54163428510695
1432,519203,"Rizzo, Anthony",1432,100,0.228,0.107,0.259,0.335,0.285,0.297,0.24,77,337,86.7,14.3,2233,88.9,89.02,136,703,729,0.09999999999999432,6.46,116,146,121,152,291,323,296,"7.503","-7.503","67.0","6.7",375,274,57,12,0,8,65,17.3,27,7.2,2.38122,0.55838,0.33606,-0.19981,"91.3",147,33.21167883211679,4.014598540145985,2.933333333333333,5.79,-0.85,-0.31,2.36,0.301,11,"-0.523952514",0.314,0.34,"0.523952514",-0.012,-0.013000000000000012,-0.005,-0.012,19.3,"39.4",8.448805140273338,-2.615495523665837,32.809201483732494,0.5025210084033613,32.87253401034527,32.05062446658502
1429,686676,"Lee, Korey",1429,100,0.21,0.138,0.276,0.347,0.256,0.255,0.212,79,377,87.5,8.6,2284,88.5,88.82,312,842,587,0.29999999999999716,6.51,106,151,119,147,299,320,288,"17.704","-17.704","69.6","7.1",393,255,52,14,1,12,122,31,16,4.1,2.39926,0.56022,0.21554,0.04188,"91.3",152,37.79527559055118,7.480314960629922,4.8346055979643765,5.75,-0.86,0.19,2.3,0.242,19,"-1.238908328",0.244,0.338,"1.238908328",-0.002,-0.0020000000000000018,0.009,0.001,37.1,"38.8",8.482964820769952,1.0478684825833318,29.464245831093006,0.4883435582822086,36.591506359950216,31.336511534819195
1421,691718,"Crow-Armstrong, Pete",1421,100,0.237,0.148,0.292,0.384,0.289,0.281,0.223,88,372,84.6,13.8,2228,89.3,89.64,258,862,559,0.29999999999999716,6.45,110,144,99,149,290,319,300,"6.339","-6.339","66.8","6.9",408,285,59,13,6,10,98,24,19,4.7,2.32479,0.57436,0.37464,-0.27167,"91.0",158,36.84210526315789,7.368421052631578,5.147058823529411,5.76,-1.04,-0.18,2.33,0.282,21,"-0.4460943",0.271,0.367,"0.4460943",0.014,0.010999999999999954,0.017,0.008,29.9,"36.5",11.850506771313475,-1.0119611263286554,35.11150707240621,0.4452380952380952,34.52508408378954,31.844124433492027
1417,516782,"Marte, Starling",1417,100,0.269,0.119,0.333,0.388,0.313,0.337,0.287,90,335,87.9,3.1,2261,89.1,89.4,202,712,705,0.30000000000001137,6.52,107,151,114,147,302,324,291,"0.707","-0.707","69.6","7.1",369,259,67,13,3,7,81,22,26,7,2.33841,0.58365,0.36583,0.01627,"91.9",135,42.857142857142854,6.94980694980695,4.878048780487805,5.76,-0.53,0.14,2.25,0.325,18,"-0.049894143",0.342,0.425,"0.049894143",-0.018,-0.017000000000000015,-0.037,-0.024,28.4,"38.6",6.419420492029801,3.2283804137986754,35.66629553359585,0.4418604651162791,38.38997313827386,21.806929388114757
1404,695578,"Wood, James",1404,100,0.264,0.163,0.365,0.427,0.342,0.348,0.265,78,295,92.8,2.5,2265,88.3,88.68,159,537,867,0.4000000000000057,6.48,118,147,125,151,299,325,305,"-6.269","6.269","71.8","7.4",335,198,52,13,4,9,97,29,38,11.3,2.45648,0.50602,0.29055,-0.08497,"93.6",150,52.28426395939086,10.65989847715736,6.26865671641791,5.82,-0.59,-0.12,2.3,0.352,21,"0.446509972",0.353,0.435,"-0.446509972",-0.001,-0.0010000000000000009,-0.008,-0.006,29.6,"38.1",7.911862564571825,4.725982552484585,40.46820025377456,0.3690248565965583,38.37299055246429,30.85559691662294
1397,592273,"Drury, Brandon",1397,100,0.169,0.058,0.21,0.228,0.217,0.259,0.202,55,325,87.6,6,2286,89.6,89.82,159,652,745,0.20000000000000284,6.47,109,152,122,147,305,323,293,"25.352","-25.352","70.7","7.3",360,247,44,7,0,4,81,22.5,27,7.5,2.24933,0.63578,0.32466,0.1324,"91.4",129,35.77235772357724,3.6585365853658534,2.5,5.75,-1.09,0.18,2.39,0.242,9,"-1.814745884",0.276,0.287,"1.814745884",-0.033,-0.03400000000000003,-0.059,-0.042,24.4,"37.2",7.415943515313853,4.4849269234627025,31.47180994430491,0.5360134003350083,36.847987306577494,28.71247172286557
1394,647351,"Toro, Abraham",1394,100,0.24,0.11,0.279,0.35,0.283,0.291,0.245,81,337,86.9,11.8,2210,89,89.15,117,671,723,0.20000000000000284,6.41,115,147,114,151,291,320,296,"11.725","-11.725","67.8","7.5",363,277,57,17,1,6,62,17.1,19,5.2,2.29277,0.63692,0.48128,-0.47724,"91.1",143,29.602888086642597,4.332129963898916,3.3057851239669422,5.76,-1.08,-0.08,2.31,0.291,12,"-0.841104735",0.295,0.365,"0.841104735",-0.005,-0.0040000000000000036,-0.015,-0.008,17.4,"37.7",8.306996973997855,-1.4340415119790861,31.75796515620241,0.533003300330033,38.244485768372286,33.25977394404761
1382,575929,"Contreras, Willson",1382,100,0.262,0.206,0.337,0.468,0.37,0.365,0.258,79,301,91.6,14.2,2260,89.3,89.85,241,688,694,0.5,6.57,108,151,122,147,309,328,297,"-13.691","13.691","74.1","7.8",356,205,47,17,0,15,96,27,43,12.1,2.26503,0.63142,0.27061,0.04809,"92.6",157,46.82926829268293,11.219512195121952,6.460674157303371,5.75,-0.88,0.22,2.26,0.376,23,"0.990665702",0.373,0.455,"-0.990665702",0.004,0.0030000000000000027,0.013,0.005,35,"39.8",8.810936146683863,0.6312419844813066,31.447085319395445,0.47327044025157233,40.47306489698937,25.683844284367403
1381,671289,"Freeman, Tyler",1381,100,0.209,0.112,0.227,0.321,0.283,0.302,0.236,69,330,86.9,12.5,2257,89.4,89.62,106,647,734,0.19999999999998863,6.43,106,150,113,146,297,320,289,"12.6","-12.6","69.4","7.0",382,283,47,14,1,7,53,13.9,27,7.1,2.26636,0.62857,0.35706,-0.00467,"91.6",147,34.62897526501767,3.180212014134275,2.356020942408377,5.75,-0.4,0.12,2.25,0.303,9,"-0.912382332",0.327,0.338,"0.912382332",-0.027,-0.02400000000000002,-0.017,-0.019,16.4,"38.1",2.0776342035634516,-2.2050936906074865,34.7970807044613,0.3475298126064736,36.14302617415989,30.221803527231167
1377,672820,"Sosa, Lenyn",1377,100,0.254,0.105,0.303,0.359,0.28,0.316,0.278,89,351,88.6,12.2,2268,89.2,89.6,144,726,651,0.3999999999999915,6.5,108,151,117,148,300,321,290,"11.604","-11.604","70.2","7.2",368,277,68,13,0,8,77,20.9,11,3,2.26932,0.63581,0.30862,-0.00535,"91.4",173,41.15523465703971,6.137184115523466,4.619565217391304,5.75,-0.57,0.22,2.32,0.281,17,"-0.842701525",0.307,0.419,"0.842701525",-0.024,-0.025999999999999968,-0.06,-0.036,19.8,"38.0",6.954909187188129,4.685047887799358,33.643898124087,0.4579831932773109,37.93990367064792,27.657588909734642
1376,643376,"Jansen, Danny",1376,100,0.205,0.144,0.227,0.349,0.294,0.289,0.201,57,278,86.6,21.8,2285,89.5,89.85,117,559,817,0.4000000000000057,6.51,110,152,122,146,295,322,294,"2.513","-2.513","66.4","6.8",324,220,35,13,0,9,61,18.8,40,12.3,2.28056,0.60399,0.31073,0.00605,"91.1",166,29.68036529680365,6.392694063926941,4.320987654320987,5.76,-0.76,0.19,2.26,0.309,14,"-0.182630814",0.306,0.332,"0.182630814",0.004,0.0030000000000000027,0.017,0.005,20.9,"38.8",12.213915334250538,-4.3628219159281505,28.98257568297832,0.6338289962825279,39.224710664099725,34.04581174691807
1375,621043,"Correa, Carlos",1375,100,0.31,0.207,0.343,0.517,0.385,0.355,0.274,99,319,90.3,9,2292,89.7,90.02,125,613,762,0.29999999999999716,6.5,108,151,123,147,301,323,292,"-25.634","25.634","73.2","7.2",363,262,63,20,2,14,61,16.8,36,9.9,2.255,0.61821,0.29923,0.05197,"93.2",160,44.656488549618324,9.16030534351145,6.6115702479338845,5.86,-0.95,0.2,2.24,0.381,24,"1.864290909",0.352,0.451,"-1.864290909",0.036,0.029000000000000026,0.066,0.03,20.4,"40.0",7.024538456281254,-1.4997939302588754,30.689724996489304,0.4308231173380035,38.32161493161107,27.384104653636307
1371,693304,"Gonzales, Nick",1371,100,0.27,0.128,0.319,0.398,0.307,0.317,0.27,97,359,87.7,12.8,2323,88.5,88.95,192,770,601,0.4000000000000057,6.48,108,151,119,147,308,321,289,"1.076","-1.076","69.3","7.2",386,290,68,19,3,7,74,19.2,17,4.4,2.43995,0.50834,0.17138,0.01236,"91.4",151,37.15277777777778,7.986111111111111,5.958549222797927,5.76,-0.92,0.27,2.31,0.309,23,"-0.078482859",0.312,0.407,"0.078482859",0,-0.0030000000000000027,-0.009,-0.01,24.9,"38.3",11.344271574787065,0.5210974233055655,32.64913768805528,0.5361930294906166,36.05414079232667,33.692853390766125
1357,666163,"Rortvedt, Ben",1357,100,0.228,0.076,0.317,0.304,0.284,0.267,0.203,66,289,86,11.6,2265,89.8,89.84,156,584,773,0,6.42,115,146,114,150,287,323,299,"8.803","-8.803","68.0","7.0",327,202,50,13,0,3,87,26.6,34,10.4,2.31514,0.56526,0.40744,-0.30414,"90.6",142,30.845771144278604,3.482587064676617,2.1406727828746175,5.64,-1.53,-0.16,2.29,0.318,7,"-0.648710391",0.296,0.288,"0.648710391",0.025,0.02200000000000002,0.016,0.017,26.7,"35.0",10.085414063991648,1.4890875108690782,28.942795590420456,0.5631768953068592,37.68795405221486,29.937717391443822
